tweet_id,Emotion,Text
1638513969,sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence.  
1644291082,surprise,Our tribe is expanding! Baby due in August! 
1623182758,joy,Having received an offer to do post-graduate work.
1623160920,surprise,guess im moving to a new house sometime soon...
1677336882,surprise,"Except the O'Neil family in the first row of the circle , who sat in stupefied amazement , hardly believing what they had witnessed . "
1688905481,joy,"I remembered his amusement about such underwear on his first evening at Sleet , how he subsided into laughter , infectious to everyone but me . "
1601152139,fear,"&quot;To fight fear, act. To increase fear, wait, put off, postpone.&quot; - David J. Schwartz.  #davidjschwartz"
1622460371,joy,` I am delighted that you are so cheerful and optimistic . 
1635294127,sadness,"Meanwhile the dejected opposition leader , John Hewson , reacted to his crushing defeat yesterday by abandoning key policies which he had trumpeted as essential for Australia . "
1607829813,joy,When I was told that I had passed the exams.
1672198990,neutral, It'll begin at nine o'clock sharp . 
1655053292,sadness,Peers expressed their sorrow at the news of the separation of the Prince and Princess of Wales after the Lord Chancellor Lord Mackay of Clashfern relayed the Prime Minister 's announcement to them . 
1604332629,joy,"Ah shit, music exam in less than 2 hours. "
1645942766,fear,Elaine 's voice was concerned but deep inside she hoped he would not decide to go to the party . 
1660523807,fear,Don't let grab your tongue nor let it confine  your #heart #life is too short to live an #mundane #existence ~milla
1638536071,joy,me . mm maybe in next year go to japan :D meet me #bow RT @Seraphinne: @GopeAuu So when are we going to meet this Japanese man? :P #lol
1668158216,joy,Ugh! taking a break form my marketing.  -__-
1667664037,anger,"If you are patient in one moment of , you will escape a hundred days of sorrow. Chinese Proverb RT @Spiritual_C0ACH #LifeSecret"
1664708398,joy,Yay snow... Now I get to stand outside defrosting my car every morning in the freezing cold. 
1690011408,neutral, Why ? 
1689342394,sadness,I had cared for a horse for 2 years. One day it was sold and I cried for several days because I was so sad.
1632699326,joy,Not a chest infection so no antibiotics for me.... tiz a viral infection of the voice box.
1644564636,joy,I 'm delighted that you 've been able to come along at such short notice . 
1642728700,joy,"I'm gonna be sitting on my ass, playing games all day like a bum while everyone's having a good time *_______* "
1638122666,neutral, That won ’ t be a problem . 
1617961022,anger," Well , he made quite a few mistakes on the monthly report and when his supervisor found them , my manager blamed them on me ! "
1645701007,joy,@danecook I just gushed 100% cranberry sauce out of my vagina. 
1662664244,joy,Bring a  to your face throughout the whole day.  It will draw forth the in your #soul. :-)
1682304900,joy,Totally gettin blasted by Holy Spirit. He loves me! He enjoys me! He really IS for me! #GettinAWeeBitKneeDeep
1675711879,sadness,Just lost four fake followers over the weekend  
1639519063,neutral, Yes . 
1626529278,sadness,@mklabelle @rantingrhanna Tomorrow looks to be a Coke day! Boom baby #histology #anatomy
1620221643,joy,"But Matta was gazing at him , and his grin was wider , more gleeful . "
1647530393,anger, Don't I have any rights ? 
1602910562,surprise,Just thought everyone should know that I'm half black #tantantan #yourealljelly
1667937660,sadness,so @theblackkeys aren't coming to Atlanta on their N.A. tour next year.....#imactuallyheartbroken
1684129444,sadness,"Creggan had never in his short life felt so desolate , and try as he did he could not rest and fall asleep . "
1637135322,joy,time to go run then lift! 
1665794368,anger,Someone stole my ski at Vitosha and of course I was the one to be blamed. I left them without supervision.
1651722914,sadness, What kind of solution can I have now ? I nearly go crazy now . 
1662819537,joy,Today is gonna be nuts at work... 
1611085330,neutral, Sure . 
1685415134,joy,"Much pressure can overtly or unwittingly be put on grown up children , to provide grandchildren for the delight of the grandparents . "
1628839217,joy,Searching the net for a new lens for my camera :) 
1696377455,joy,On Saturday @butimnotcool &amp; I set up our christmas tree with the rest of the fam. We're all far too silly for it to be a boring job. 
1632568206,sadness,@aserenitatum woke up afer an hour and a half of sleeping... My clock is messed up 
1646685416,fear,"I was fearful when I realised that the relish was overcooked simply because I was not keen enough at checking whether there was still enough water in the relish or not, instead I was just playing with my friends."
1647078035,sadness,Hearing about developments of sience in the West a lot better than China.
1612925671,sadness,In an expression of community sympathy many local children in South Ronaldsay made and sent cards to the four devastated mothers . 
1667627830,surprise,I thought that was water....turns out it was straight vodka.... 
1675428827,surprise,&quot;Rape&quot; Is Such a strong word I prefer the term #sex
1648548267,surprise,I'm naked upstairs and there's a whole lot of people downstairs ;)
1643031439,joy,"But do I take delight in pushing you down , making you worse ? "
1648906044,sadness, My condolences . 
1668188956,fear,We nah  ah  nah ah #nobody &#xA;We nah #talk from #nobody &#xA;No bowy nah badda Dan weeeee &#xA;#suckyuhmummapussyhole
1675860494,neutral," If I were you , I would put the whole matter on the table . "
1618872424,fear,"after getting a fail notice for a math class, I realized I was not doing very well in school in any subject. I began to fear failing a class or two."
1603738672,joy,Well I embarrassed myself in my dance exam 
1616226097,joy,Another large family meal.  
1665435084,surprise,"in case we didn't need any further confirmation, Neil Warnock is utterly brainless. "
1661466664,disgust,Love spending time with daddy..until he starts farting #peaceout
1697229093,neutral, Why not ? 
1696358452,sadness,So The Place Is Quiet n Boring As &quot;A History Class w/ An Old Woman Who Jus Talking Real Dead&quot; 
1671290763,anger,"Perfect for expressing  limits you to 140 chars. on the other hand, think twice before sending. There's no pause button!"
1652432667,surprise,Feeling the presents and can already tell it's a 1D calender clothes and a necklace 
1660471496,fear,@s_utter I was terrified as well. It made me not ever want to celebrate Christmas in Middle Earth.  
1651916402,joy,Thankful for a Maker that is jealous after my (your) heart. :) 
1600614070,anger,"Why do I read the comments on any article of any kind, ever?  #Misspellings #Misinformation"
1614262085,neutral, tomorrow . 
1623139958,surprise,@SOPHabulous07 too bad ill be stealing you and zane for the break cause i miss you so much 
1665770647,fear,still remains my biggest obstacle to overcome. Woman down for a while. #confessiontweet
1604231453,joy,First cold of the winter season. 
1608183333,fear,"just walked past a group of sellick fans wae a boiz scerf on, they were hit with the #clobber #vivamwell"
1692943736,joy,"I take that back, my dad wants to go to the Galleria today haha"
1690611228,joy,track practice in a bitt 
1613532742,sadness,"Studying, so angry mum threw away all my Arthurian papers!!!!!! =["
1676702921,surprise,Folks it's   Shop till u drop &amp; them wait 4 the at the end of the month (bills).  Shop wisely!
1622676340,joy, We should come here more often . 
1636967691,neutral, Ummmph ! 
1679926653,neutral, Thanks . 
1611650809,fear,"She started like a frightened cat , and looked up at him wide-eyed . "
1687317705,sadness,That awkward moment when you find out that your voice sounds like a raging homosexual's voice... 
1699816640,anger,"An infuriated Charles ordered the battering of Newgate , where artillery breached the wall and hit the nearby Carmelite house ( now Whitefriars Museum where Civil War will be displayed ) supposedly killing two of the occupants . "
1630237957,joy,"all I care bout is money , fuck you bitches y'all ain't notting ! "
1604540920,joy,"Being filmed in beauty today, I'm late and look like shit "
1684365441,surprise,"Have a dream your breath smells really bad, wake up with cat throw up on your pillow. #wtf"
1603876995,anger,"A blind man trying to find his way o the toillet ... On a moving train, stumbles a lil and indian woman mumbles hes drunk.. HES BLIND "
1612937149,joy,Be wise as a serpent yet innocent as a dove...Wisdom comes from above. God is good!  
1668489333,joy,"Thank you , thank you ! "" she cried , quite ecstatic that he 'd unbent . "
1620522823,joy,I am determined to practice deep listening. I am determined to practice loving speech. by T. Nhat Hanh 
1663982097,joy, I am feeling very positive .
1672251296,neutral, Why not ? 
1650787140,fear, Don't look so horrified ! 
1670769541,joy,"For my parents anniversary, we hosted a party and we were very happy."
1686390924,surprise,Wow for 'super girl' KARA !! 
1669856054,anger,@KaraWithLove Why does he think his opinion is so valued that you would change for him? 
1677013248,fear,"In a cottage in a large forest, I was alone for a while in the dark."
1649803502,surprise,No applause for Rick Perry 
1629376490,disgust,I hate rude people! Just makes me feel sick and sorry for them... 
1632690848,sadness, The post office.Sorry . I ’ m not sure . 
1604705792,fear,"I'm gonna keep it honest, I'm so tired of being subtle "
1694484189,joy,"When the person that I was very fond of, returned to me."
1600718712,fear,There is no room for in the kingdom of God.
1680048264,sadness,She like to play with my emotions.....kinda like a fat kid seeing a nice chocolate cake but not getting a piece 
1690803986,fear,"At the railway station, while waiting for the last train at night I noticed that a drunk young man was approaching me in a purposeful mannner."
1644364639,disgust,Thinking while in bed... crazy how close you were to someone and you look at them so differently. 
1622270893,fear,"But when he saw the wind boisterous, he was afraid ; and beginning to sink , he cried , saying, &quot;Lord, save me.&quot; Matthew 14:30 "
1601003630,sadness,Putain j'en veux trop a ma mère. Après le coup du jean quelle m'a déchiré. J'ai un SEUM de fou. Jlaimais bien...( le Jean hein) 
1629380036,anger," Let me go to school , please ! I'm sick of medicine , sick of soup , and sick of being sick ! "
1604226821,fear,my only fear is losing my son 
1653330667,joy,When I accepted Jesus Christ as my personal saviour.  
1666654998,joy,"He pressed himself back once more against the wall , panting with excitement . "
1681333631,fear,"@VividAAces @jakebonin @Blundell89 just parked up at old mans house, he was staring out the window at me nodding his head. #psycho"
1675100471,anger,In your anger do not sin”: Do not let the sun go down while you are still angry. 
1609460077,joy,Writing lesson plans for the rest of the day 
1615151507,neutral, Why ? 
1600567106,joy,"Today is gonna be a good day :) Get to see my momma lol, shes taking my to my ankle appointment and i'm going to @ZEdmonson #party!"
1633905925,anger,I had studied for almost one week for my physics-examination. With difficulty I passed the exam. I was angry about the teacher and also about myself because I had not remembered enough during the examn and because the time that I spent studying was wasted.
1658509218,anger,There was a hint of exasperation in his voice . 
1647348960,joy, when you finally catch the panda you've been hunting? 
1635762202,joy,TY Karen @Alex_Carrick RT @karenfrommentor These ladies new to me @BlissHabits @SquarePegKaren but I bet you would love them  
1619444913,surprise,Thankful for breakfast visit with @emleefaye!  
1697412727,sadness,When my friends did not ask me to go to a New Year's party with them.
1681464024,joy,Morning Twitterverse.. Best way to start the day - Coming to America hehe
1649832126,joy,Another birthday and christmas being single... 
1643120201,fear,"He is so anxious about being accepted that he is trying to be extra good and even perfect . "" "
1667958036,anger,"I could tell she was angry and I was ready to cry , but Frankie pulled me roughly back off the step and we turned to leave . "
1609018666,joy,Pretty sure I have step throat and I get to work 11:30 p.m. to 8 a.m. tonight. 
1684663085,sadness,"Home, no School for me, although @Susanbeex3 , @LifeAsVeronica are missing me ! !"
1641163010,surprise,@datboiab15 @AlyssaSmart @allisonn1018 @DoogieLove69 happy anniversary from your dearest sister in law 
1680833075,joy, OK . I'll try a Pinto . I want to rent a car for one week . 
1619416100,anger," Egg ! I told you about it last week ! Smelly Toes is playing , and Eric asked if I would go with him ! "
1619673918,joy,"Where money is, there  remains. When money goes, comes along. &#xA;&#xA;#teamJesus #TFB"
1686079671,disgust,Jaguars had like 4 monday night football games 
1676005954,anger,"is a death sentence. If you hold in anger, you're holding in oxygen. #letitgo #breathe"
1632679671,fear,"&quot;not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;"
1633707932,sadness,When one of my cat died of a disease.
1660818237,surprise,"The pain had faded into the background and she was starting to feel stupefied , her head stuffed with cotton wool , her eyes heavy . "
1664871524,neutral," Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . "
1699077693,fear,"If you missed last night's message, go to our website (www.foundatiocincy.com) and listen to it. It can be found under the media tab. "
1632141677,surprise,@StephanieJung good cuz i love shittin' in people's mailboxes! lol #christmas
1653390307,joy,shitty weekend about to be followed by a shittier week 
1650143310,sadness,@mzahmad I made a point to get my girls together and go lingerie shopping on Sunday bc what I have now is lol
1674115330,neutral," I also feel that work efficiency here is very high . and you have strong working ability and professional skill , it seems that you know all , that's really wonderful ! "
1619824411,joy,"There was amusement in Jake 's voice , but there was something else as well . "
1609942680,joy,Getting ready to leave for work. #BlackFriday
1622931370,surprise,Bout to visit Eric at work. 
1627763305,anger,"When a person the same age as me insisted that I call him \Mister\"".  I refused to succumb, but he persisted and I got angry as he had belittled me."""
1620381850,neutral, You think ? 
1653277390,fear,"If you say your not scared of anything , it's a lie .. is in everyone .. But you have to fight it .. Because , beyond fear is #victory"
1658971261,sadness,"` Well , you 're very sad , Tess , and you have no reason to be . "
1623865192,sadness, and I friendship has fallen off. We don't even text anymore. 
1680662071,joy,Communion next week! Blessed beyond! Now to spread god's  by giving the  of Christ in every student!  
1633993493,joy,"Tuesday night, please come rescue me... even if for only a few hours rest...   "
1666268911,anger,"A certain boy came into my room and started telling me that I was not pretty, that I had no manners and that I should learn some.  I had just come to campus and he was in fourth year."
1687910596,surprise,"@GottliebShow @SPORTSbyBROOKS If he calls you and tries to sell you something, hang up. He'lk ask you for your credit card number. "
1687608732,joy,"I wish I could say my semester's officially over, but I have to make up a test on Monday. "
1609301635,sadness,"@Ajsmiles12 Well, as long as we don't quit :/ But it isn't gonna be the same at all :( "
1666914492,joy,Doing unexpectedly well in an exam.
1628741434,anger,Oh . I just wanted you to shut up . You were off-key anyway . Let me see that ! 
1661080538,sadness,Thank the lord Today was pajama day I was about to be freezing! Where have you gone warm sun 
1606007123,joy,"Hi , Mr . Wang . Do you feel like going boating with me ? "
1622914698,joy,"Your face looks like a punching bag, and you know the ultimate function of a punching bag. "
1676798808,sadness,Soooooo one of Famu's drum majors died after his performance yesterday. 
1616892796,anger,` You 're cross because I was honest when I spoke to you that night . 
1617149588,anger,I began to dislike her ; she looked sly and I felt indignant that she 'd spoken to me like that . 
1633808059,sadness," I have already known that . I didn't get the scholarship , right ? "
1668536726,joy,Waiter there is a lizard in my Lasagne....one just crawled across my desk sat in it...then fled the scene.   
1637940751,joy,Ready to knock some1 out before 9.05am today 
1654250277,surprise,@Languedeuxpute Ah mais alors ce n'est pas pour eux que le Telethon se réunit ? 
1672660461,joy,Sleep for an hour and then back up for school. 
1694723723,surprise,So many movies on today! I chose the Star Wars marathon. #nerdalert #dontcare
1630099773,joy, That's really interesting . 
1662105515,joy,"Sammy stuck his nose in the air , delighted at such attention . "
1603072910,fear,"More usually it left him ashamed and angry , despite his wife 's kind words of consolation , and Ashi herself in an agitated state of dissatisfaction and unhappiness . "
1602744760,surprise,"Nog 3 dagen en dan moet m'n klaar zijn,, #moetkunnen"
1669193372,joy,"Drinking some @Starbucks tea and listening to the @ihopkc web stream, wishing @KennethMGracia was here to discuss scripture with."
1673467239,neutral, Is there something any need ? 
1668105419,joy,"When I passsed the M.S.C board exams with first class, which I had not expected."
1660209543,joy,a 2 hour #depressed bus journey :'(
1690334550,fear,@jharrison9292 The only thing that scares Chuck Norris is James Harrison 
1685426697,joy,O.o last night I dreamed about George. Can't wait to see him this Xmas. 
1697468012,fear,so my foots asleep and i am deathly scared a random lighter is gonna come out and attack it. lol. #scared #laughing
1694988557,fear,"Flaps are described in detail for the many pilots who do not fully understand how to make the best use of them , and who may be nervous about their first flights in a flapped machine . "
1688797851,sadness,@bucks_a_million I miss you already. This break will suck. #besties
1661070386,sadness,30 tweets later @fanzoid321 is still bitchless and @fanzinator my #twitterfaith is lost thought this site is what dreams r made of
1657701300,anger,Lol apparently I have been waking matthew up n yelling at him in my sleep all week  
1608438183,anger,"&quot;The strong man is not the one who is strong in wrestling, but the one who controls himself in anger.&quot; (Sahih Bukhari) #islam"
1629792134,surprise,@kwelf11 thank god she's retiring because she does not give a fuck  
1671045761,joy,Last school day today! But on the downside i  now have mocks to look forward to.. 
1667871706,joy,@Jockstrap23 I hope you're having a  night while I have the of being at home in a #joyful mood. #joy to the world!
1690983061,neutral,"Ah , ah , ah ... "
1667722515,anger, You always have a chip on your shoulder . 
1690890045,surprise,"With a last , quizzical look at her slightly stunned expression , he waited for Mike to join him , then both men walked out of the suite , leaving her alone with Ace . "
1614880072,joy,Ten hour car ride home 
1692516933,joy,I love making lil kids upset it gives me 
1620323914,sadness,"@heller51 okay, but i have a feeling when that time comes you'll become silent and it wont happen "
1693514064,sadness,Man its tough to figure. 
1654417964,anger,No more ... Ill make a believer out of YOU !!
1670494603,fear,"On the Left there was some dismay that the reforms were not more dramatic , and especially that wealth was not redistributed more equally . "
1640093663,sadness,@iLikeGirlsDaily i cry every night cuz u dont follow back :(
1657836898,joy,The Kindle Fire now insists on randomly turning off its wifi.  
1658792577,sadness,i hope @kieferravena will read my DM kh8 no reply na.Mbasa lng tlga :((((( WISHKOLANG. MASTERRRRR! Please. 
1695488761,joy,That. Man in the news got on to much foundation 
1605431935,neutral," Yes , I did . But I feel tired today . "
1615005484,sadness,@janelleschafer did the horse shampoo work?? i'm sad to say my hair has not grown but i continue to use it in a desperate attempt.. 
1646198583,joy,"When my nephew was born. The birth was hard, it was a big baby."
1627550098,joy,I. Hate. Black. Friday. Nothing better than working 8-5 with the worlds worst headache.   
1697984850,disgust,I am slowly turning into hump   #awful
1618548757,joy,just about to watch the re-make of the re-make of The Thing... 
1606032850,joy,When passing the final examinations for social worker.
1692940281,joy,"Smiles, laughers and joy are simple to spell but not necessary easy to get.   "
1646699871,joy,May each  season remind us to lift up our voices and fill our hearts with and #gratitude that #ChristtheKing has come! :)
1627381078,anger,@iiiceAGE deadassss I'm taking out all this tomorrow......what the fuck man
1657488090,fear,Walking on a dark street with noone around.
1676196337,anger,"In a low , resentful voice , Cullam said , ` I was sick . "
1602456124,anger,The other day he slapped Liam across the face and got mad at me when I complained . 
1613640338,neutral, And ? 
1692376315,joy,Mum is making me look at hair styles for the wedding -.-
1660689951,surprise,"Taking the kids to  and the 7 dwarfs, opening- night in   a bit of a so sst ;-)"
1601423210,neutral, Certainly . 
1667010690,joy,"I'm feeling more blessed today than yesterday...anyone else there, too?  #love"
1698342432,joy,Today is dedicated to astronomy... 
1607414356,joy,I truly think that patience is a virtue. Happy that I found happiness in my life. 
1630065142,sadness,When my best friend promised to come at my house and I had to prepare so many expensive things for her but only to learn at last that she would not turn up.
1600359434,anger," There's no hot water , and the building is falling apart ! "
1646146938,fear,Spanish is gunna rape me so badly 
1664213313,sadness,So basically wish I could have been shooting tonight since there is no photographers in the pit. 
1661373520,joy,So I was in a great state of elation . 
1667592979,sadness,When I had to come back from my village last Christmas.
1634251006,joy,Another depressing day at lunch. #sittingalone
1622516448,joy,Few things in life are better than a toasted bagel with a cup of tea 
1605187067,fear,The honesty in my music has left me too exposed #Drake
1644524096,surprise,"Goedemorgen allemaal , op deze toch altijd weer 'spannende' dag ;-) Ik wens jullie allemaal een super dag toe, voor :-) #Enjoy"
1698345297,sadness,"You know, Brian's bed is really lonely without him in it. He'd rather play video games. :( "
1637656736,joy,I cracked three of my teeth under the gum line... 
1601205532,fear,"Sitting at FSU, just chilling with friends. Still waiting to get acceptance letters from the colleges I applied too.  "
1699300122,sadness, That doesn ’ t make any sense . 
1696633495,fear,Boss: &quot;here's some keys. Go drive my huge land rover.&quot; Me: &quot;WUT?&quot; 
1645922875,sadness,"Please, god, let my dog be quiet in her kennel... otherwise she had to have a new home "
1645462666,joy, That will be great ! Do you have LPs or Cds ? 
1667460624,sadness,My gray beanie feels so different. It's lost it's shape. Me no like. #whhhhhyyyy
1628828325,neutral," I know it , but I don't know when I can make it better . "
1678619681,fear,"Passing (by car) over a bridge where only one car could pass. There was a precipice on both sides, no protection grilles, and the bridge was completely muddled."
1648356221,anger,"An incident occurred to me when I was going home with my girlfriend. On the way, a man named Banda grabbed my girlfriend in my presence. I was really angry with him and as a result I threw stones at him and he ran away."
1656554922,joy,"I ’ m so excited , mother . Oh , a new baby ! "
1677781264,sadness,"After a meeting ended we started talking about when we would have the next discussion ( I had many tests the coming week and could not have a meeting in between, I thought that they would understand this as they had always done).  They did not understand my problem and thought that I should not have so many other activities.  Their reaction made me burst into tears."
1635818282,anger,"` I do n't seem to be getting anywhere with this damn machine , "" he said with exasperation . "
1690290570,fear,"When I was a child, one day, I was going home late at night and I did not notice an uncovered man hole and fell in it.  I was in there for several minutes."
1680324574,joy,"I felt a great joy when I knew that my father was going to sell the apartment from GUARUSA, because in some way we were helded by it, that means that we didn't go to any other place, because we had the apartment."
1649940416,fear,When I almost walked on a snake.
1680474582,joy,The weather in Beijing is just beautiful ! 
1645329217,joy," Yes . And we're proud of you , Loans . "
1620852180,neutral," Oh I remember , I cut terrible calls , and you didn't say anything about it . "
1611595192,joy,Night twitter. 3 mock exams tomorrow 
1635434686,joy," This party is going to have a DJ , food , and drinks . "
1633296007,anger, Absolutely not ! I refuse to have thirteen people for dinner on Friday ! 
1697276729,fear,Kinda upset @Jtthompson22 didn't hit 120 this trip 
1641890891,joy,Yay i get to stay home tonight! 
1677581900,sadness,@JennaRose3xo follow me &amp; retweet me pleaseee! I guess u never saw any of my tweets asking u too :( please do it for a fan! 
1648826848,anger,"Charlotte made to reply , but suddenly felt exasperated and wearied by the hoops she had been obliged to jump through . "
1681464893,joy,"With such obvious delight in food , it 's hard to see how Blanc remains so slim . "
1694639941,sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible.  The limited scope of human life is sad."
1606910454,joy,I'm Canadian I wake up at 8 on Saturday morning to go watch hockey. Lol #atleastigettimmies
1681264468,surprise,@shaytylerrr we should request to room with her and just forge @kristi_serbu signature  
1664922360,anger,"After this she ceased to blame herself for the breakdown of their marriage , but instead expressed considerable anger towards her husband . "
1620980758,sadness," I have asked for a talk again , but she refused and said she wanted to be quiet . "
1692062878,surprise,"Van Persie doesn't play, Arsenal lose "
1670904862,surprise,Dalijk werken en dan meteen door naar donna en the girls. We hebben er zin in 
1622296682,fear,"Despite the disquiet at the club this year , Mr Stringer still appears more relaxed and more in control than he did when he first took charge in that winter of 1987 . "
1632769156,joy,Champers n mince pies at 11 in work @craigscampbell missing out!! 
1628533919,surprise,@laura_mc93 haha nope you'll see tommorow but i'm not wearing the trousers because there rubbish so i've gone for jeans!
1685795166,joy, Thank you . 
1656373315,joy,Well I'm takin a trip back to school because I left my calculator there and need it for the ACT  an extra 40-60 mins in the car! 
1613557308,joy,After all that ive been through I still have  The joy of the Lord is my strength. The devil cant steal my joy. #Joy. GM TWEEPS!!!!
1615464668,sadness,It sucks I can't sing in the shower at school 
1698143375,joy,new goal be able to put or #swag after every tweet
1687942824,surprise,Getting up in 5 hours to make my mom breakfast 
1660333892,anger,AHHHHHHHHHHH I HATE DUMB NIGGAS N STUPID BITCHES AHHHH 
1660139918,surprise,@example me and my boy please!! Had mare getting tickets and I have a stroppy 12 year old sulking cos I asked him to be home early 
1680295794,neutral, Why not ? 
1637161785,neutral, See you . 
1619312440,surprise,Thats incredible! My mom was a musician and my dad songwirtter! =O !
1624333610,fear,"When I saw an accident, a woman was run over and she died on the spot."
1625298382,fear,was confronted by an unknown woman in asda and her words where 'i hope your sober from last weekends antics' 
1672270160,anger,Funny how DJ's don't tweet back to us .. while without us .. they won't worth a thing :D HAHA .. #FeelsPower
1678057181,anger,"Christina blushed , angry at being spoken to like a member of staff . "
1686516022,joy,@rebeccahochhuth napping for 4 days? i would think you are dead. thanks for leaving me with anja 
1658012193,neutral, Perhaps we need to have more babies ! Tina gave birth to a baby boy yesterday . 
1685960672,surprise,When you have friends on here that you don't even know and you see a pic of them for the first time.. Like woah 
1639002043,fear,legally we can  the government for many things.           #man
1618701962,sadness,I kinda wish i was black friday shopping at hot topic and looney tunes right now :/  
1612600081,fear,in any form diminishes my ability to think clearly and trust myself. Why in the world is it used as a tool so often?
1604365713,surprise,Just went through all the drawers and found stuff I left here. Its like going shopping  
1645286569,fear,"@BRAND0NJENNINGS go  this season  needs you, the word can not happen w/o you"
1684313768,joy,Oppassen op en #Digo omdat @Akimbwefar een zieke collega vervangt bij @Dolfjansen en moeder @SimoneBwefar met de zus naar de #Ikea is
1670483855,neutral, One letter can have several pronunciations and one word can have several meanings . 
1605435513,disgust,Horrible experience @toysrus Never going back.  #nevergoingback
1610328670,joy,Why do I wanna work tomorrow?? Always every Sunday I have to work. :( Only Sunday I get off is umm Christmas Day. 
1662849219,sadness,Working on this third drink tho...  Someone is tryna challenge me to a cook off... they've already  
1660525048,sadness, Poor Femi . Taylor's death must have made her realize that she still cared for him . 
1692238920,fear,Disparity drives people to settle in  and  NEVER settle for the FIRST thing out of the you may end up with NOTHING.
1623345936,surprise,Holy shit! Moet me cadeautjes nog inpakken probleempje: geen sinterklaas-inpakpapier!! #fuckk
1643240812,sadness, I am not feeling well tbh
1681635464,anger,"That may not , however , be enough for the offended partner . "
1661748205,joy,"Smiling across the room at Laura 's tall , slender figure , she added , ` Besides , everyone in your office was so pleased at your promotion . "
1603959603,sadness,I seriously can't open this bottle of mountain dew :( 
1655356313,joy,So my histopathology has been &quot;unusually&quot; delayed and will receive the results by telephone. Just waiting for my shoulder consult now. 
1643606624,surprise,That Nike bag that wouldn't close at school..well 
1617295509,anger," You 're not  vexed , are you ?  he asked incredulously . "
1618629005,joy,The Christmas section in target makes me happy. #christmasdecorations
1657388501,surprise,I will never ever register again as an undergraduate student at  ! OH MY GOODNESS !!!!! : )))))))))))). #fear #happiness !
1648928276,sadness, I am pretty sure that I am in trouble . 
1699083203,joy,"Being reunited with my family after not having seen them for 5 years, at the airport. Sheer elation at getting through the \paper work\"" collecting bags and the anticipation of coming through the customs gate."""
1679524158,joy,I felt this emotion when my name was announced on the radio that I had been selected to come to  School for Health Sciences to take a training course as a Medical Assistat.
1669330558,joy,"Workout, check! Play volleyball, check! Now, time to write 2 essays by tomorrow... #gottagetmotivated"
1617707060,joy,His amusement at the scene was rekindled . 
1609362164,fear,"SheWomen share on of public speaking, Kathryn's grp fear people won't be interested, fear being centre of attn."
1615186676,joy,Break! When have you felt really free &amp; open? Remember it now. Relive the experience &amp; feel that freedom. #LJB
1697079621,joy,@ElaineEdwards @cmcgovern @efdel @cjayfla i also try to select my seat as a window seat where somebody has already selected the aisle. 
1606043375,joy,Going home early today. Gonna catch up on some sleep and school work. 
1657120532,sadness,I absolutely hate math! Definitely failed this test 
1665703735,surprise,"Aweee, Have A Safe Flight Back &amp; Have Funn Fool RT @ib_JETS: So I am flying home right now and my mom has nooo idea! \355\240\275\355\270\201"
1633455320,disgust,Where's that flawless Serena tweet about &quot;Seriously hope our paths never cross again&quot;? MY LIFE RIGHT NOW. 
1629774324,anger,"They were cross with each other because of him , and now Nanny was saying bad things about Smallfry that would make Buddie very , very angry . "
1628785882,anger," How could I help but follow it ? The fluctuation of dollar is killing my company ! The exchange rates are eating into our profits , and we can't do anything about it . "
1668728597,sadness,hey ..& always remember his promise to give me something which i wanted in ninth grade ..& 
1634020349,neutral, Possibly . 
1606682075,sadness,I'm hoping to sleep in tomorrow. But that might not happen. 
1655628711,joy,"Jesus, Thou a fountain art,& up within my heart;& of and happiness,&#xA;Source of #everlasting bliss."
1651854155,fear,Note to self: do not put chick fil a biscuit in wrapper in the microwave. Yes it caught fire. Yes I had to put it out with my hands. 
1680882714,sadness,@laurrknott if this was approx 1 year ago.... I bet u would be beside me right meow along with @samnicholass 
1675790007,neutral," I don't think so . I think it's about your attitude towards learning . One should be open to new ideas , decisions , skills or behaviors . "
1606791174,joy,Some time ago a close relative of mine got off cheap with the worst.
1622431388,joy,Discussing psychology with my friends before the lecture.
1672502619,sadness,Finding out that the university will give first priority to qualified practioners and clinical years to go to your English lectures.
1646242555,sadness,"The session had ended with the seven of them grinning broadly , their earlier mood of despondency cast aside , their sense of unity rebuilt . "
1661519694,joy,Clearly christmas party time- these early morning trains are significantly more empty 
1671774924,joy,I received an unexpected letter from a friend I had met a short time before.  He sent me a poem and wished me good luck.  I felt very happy because I had great esteem for that person.
1672102757,neutral," Math , sheath . What ’ s the evidence ? "
1647109291,sadness,I feel sadness when I only imagine that I could lose a close person. Some time ago I lost a man whom aI greatly respected.
1600924476,sadness,Recently I felt very sad without any reason. It lasted for a few days. There was nothing I liked in that period.
1661217873,joy,"I have to admit, I really hated  until of course they came out with good remixes of her depressing, whiny songs.   #NGAGE"
1641635288,anger,The housing council asked the city to cut 40 linden trees so that the inhabitants of the lower floors would have a view to the sea.
1632089535,anger, It's none of your business . 
1613205018,fear,not when fear not why fear not much while we're alive.. Fear not die I'll be alive for a million year #ByeBye #lyrics #quotes
1668855408,neutral, Smith . 
1668315853,joy,Full week of school and full week of practice 
1658382318,anger, I'd say all you've done is moved the dirt from the windows on to your face and hands . Disgraceful ! 
